LIBID,ZIP,POPU_LSA,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,TOTEXPCO,TOTOPEXP,BKVOL,EBOOK,AUDIO_PH,VIDEO_PH,HRS_OPEN,VISITS,ELMATCIR,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,YEAR
KS0215,67467,2029,0,1.63,1.72,26,4.792015771315919,0.07146377525874816,2.1409561360276,33.00443568260227,4.7466732380483,32.02069985214391,10.283390832922622,64.22227698373582,0.06752094627895515,0.6919664859536717,2392,8.350911779201578,0.19221291276490882,0.04386397240019714,0.03351404632824051,0,0.7397732873336619,0.6155741744701824,0,2015
KS0281,66967,1641,0,1.93,1.93,41.830591102985984,6.3893967093235835,0,4.5984156002437535,52.81840341255332,3.8537477148080437,41.99939061547837,8.578915295551493,79.40706886045095,0.26508226691042047,0.35283363802559414,2132,6.6118220597196835,0.170018281535649,0.02315661182205972,0.015843997562461912,0.001218769043266301,0.9201706276660573,0.6282754418037781,0.02254722730042657,2015
KS0080,67637,2074,0,1,1.15,35.00482160077146,3.7917068466730957,0,4.008678881388621,42.80520732883317,6.520250723240116,36.33992285438766,8.324493731918997,62.82883317261331,0.08437801350048216,0.2078109932497589,2080,3.5911282545805205,0.21166827386692383,0.05062680810028929,0.027483124397299902,0,0.9103182256509161,0.7714561234329798,0,2015
KS0256,67663,1889,0,1.88,2.41,58.67813658020116,5.0137638962413975,0,3.93859184753838,67.63049232398095,5.091053467443092,64.86341979883537,8.8713605082054,68.98200105876126,0.19163578613022764,0.536791953414505,2522,9.223398623610375,0.47856008470089995,0.10428798305982001,0.0614081524616199,0.0015881418740074113,1.5696135521439916,1.2286924298570672,0.012175754367390153,2015
KS0150,67439,3076,0,1,2.9,42.551040312093626,3.7022106631989598,0.0812743823146944,0.9782184655396619,47.312743823146945,5.361508452535761,42.89596879063719,7.673276983094929,42.362483745123534,0.1729518855656697,0.36866059817945385,2288,6.711313394018205,0.13101430429128738,0.033810143042912875,0.02048114434330299,0.011703511053315995,0.7522756827048115,0.3081924577373212,0.019830949284785435,2015
KS0079,67526,2098,1,3.28,3.28,7.878932316491897,5.402287893231649,0.05767397521448999,2.747378455672069,16.086272640610105,5.612011439466158,18.26596758817922,13.183031458531936,62.11010486177312,0.49237368922783603,0.5586272640610105,2840,12.367969494756911,0.17874165872259296,0.05338417540514776,0.03765490943755958,0.006196377502383222,3.898474737845567,1.6773117254528123,0.3651096282173499,2015
KS0021,66935,1917,0.75,3.1,3.33,74.71622326551903,5.162754303599374,0,20.12415232133542,100.00312989045383,10.868022952529994,100.51069379238393,10.495565988523735,67.97443922796036,0.7673448095983307,1.3719353155972873,2496,13.140845070422536,0.9603547209181011,0.0782472613458529,0.06207616066770996,0.004694835680751174,1.4475743348982786,1.258737610850287,0.050078247261345854,2015
KS0252,67661,2556,0,2.38,2.38,36.312597809076685,4.545383411580595,0,6.580203442879499,47.438184663536774,5.363849765258216,38.54264475743349,10.135367762128325,50.98082942097027,0.28364632237871673,0.3317683881064163,2392,8.573552425665103,0.18974960876369326,0.11815336463223787,0.11502347417840375,0,0.16158059467918623,0.15688575899843504,0,2015
KS0139,67544,2664,0,2.13,2.13,33.1981981981982,5.518018018018018,0,1.1261261261261262,39.84234234234234,6.3607357357357355,33.26163663663664,6.46509009009009,48.91403903903904,0.10810810810810811,0.09872372372372372,1976,3.964714714714715,0.13363363363363365,0.023273273273273273,0.02177177177177177,3.7537537537537537e-4,0.19932432432432431,0.18731231231231232,7.507507507507507e-4,2015
KS0257,67420,3792,1,3.53,3.91,52.41376582278481,3.6387130801687766,0.06909282700421941,1.100210970464135,57.22178270042194,6.4224683544303796,42.65295358649789,7.587552742616034,34.363660337552744,0.23259493670886075,0.36313291139240506,2288,4.4071729957805905,0.18117088607594936,0.04140295358649789,0.03850210970464135,0.0029008438818565402,0.21677215189873417,0.20595991561181434,0.010812236286919831,2015
KS0270,67665,4484,0,1,2.9,34.10035682426405,2.9210526315789473,0.039473684210526314,3.130240856378234,40.191123996431756,4.66971454058876,38.22613737734166,5.0305530776092775,29.060437109723463,0.1674843889384478,0.17662801070472792,2288,5.575379125780553,0.34611953612845675,0.058206958073148976,0.028768956289027654,0.008920606601248885,0.7056199821587869,0.44580731489741304,0.0715878679750223,2015
KS0097,66901,5311,1.38,2.58,4.01,38.085671248352476,3.7510826586330257,0.02071173037092826,0.8132178497458106,42.67068348710224,5.623046507249105,40.33684805121446,7.531161739785351,24.535304085859536,0.12860101675767274,0.5929203539823009,3022,6.726605159103747,0.30709847486349084,0.04236490303144417,0.028996422519299566,0.002071173037092826,1.2398794953869328,1.0890604405949915,0.024665787987196385,2015
KS0158,67550,6916,0,4.13,4.51,29.864372469635626,0.4242336610757663,0,0.8572874493927125,31.145893580104108,5.707779063042221,30.136350491613648,6.251012145748988,18.841382301908617,0.10135916714864084,0.13750722961249276,2600,4.506072874493927,0.09572006940427993,0.03253325621746674,0.023423944476576055,0.0014459224985540775,0.2275882012724118,0.1286871023713129,0.008675534991324466,2015
KS0117,67530,15840,1.25,1.25,11.6,40.656565656565654,1.5231691919191919,0.019065656565656567,1.4642045454545454,43.66300505050505,1.4371843434343434,43.66300505050505,4.151388888888889,8.22645202020202,0.09943181818181818,0.2746212121212121,3004,9.154040404040405,0.25303030303030305,0.037815656565656566,0.026199494949494948,0.007007575757575758,1.8080176767676768,1.5635732323232323,0.11022727272727273,2015
KS0131,67601,21044,4,22.13,23.88,66.82189697776089,1.4430716593803459,0,3.7620699486789584,72.0270385858202,9.894554267249573,58.36338148640943,6.655816384717734,6.198488880440981,0.5781695495153013,0.778369131343851,3380,7.632056643223722,3.5349268199961985,0.06472153582969017,0.03283596274472534,0.01781980612050941,1.3379585630108344,0.8128682759931571,0.29252993727428245,2015
KS0271,67401,47867,6,6,37.09,61.17876616458103,1.022875885265423,0,2.0011490170681263,64.20279106691457,5.827814569536423,55.1294628867487,5.064073369962605,2.9198403910836275,0.3499488165124198,0.4910063300394844,3692,5.820962249566507,0.7504961664612363,0.03309169156203648,0.01230492823866129,6.058453631938496e-4,0.7003781310715106,0.4309022917667704,0.016566737000438717,2015
KS0034,66840,222,0,0.25,0.25,45.1981981981982,13.68018018018018,0.963963963963964,1.1036036036036037,60.945945945945944,12.04054054054054,56.87837837837838,33.84234234234234,586.9684684684685,0.7927927927927928,2.518018018018018,689,11.27927927927928,0.8018018018018018,0.13063063063063063,0.08558558558558559,0.04054054054054054,0.5675675675675675,0.35585585585585583,0.0990990990990991,2015
KS0075,66849,263,0,0,0,8.273764258555133,7.300380228136882,0,1.950570342205323,17.524714828897338,7.406844106463878,12.67680608365019,8.52851711026616,495.4638783269962,0.11406844106463879,0,520,2.661596958174905,0,0.019011406844106463,0.019011406844106463,0,0.1444866920152091,0.13688212927756654,0.0076045627376425855,2015
KS0081,66873,297,0,0.25,0.25,22.444444444444443,4.545454545454546,0.8552188552188552,1.898989898989899,29.744107744107744,4.545454545454546,25.13131313131313,22.397306397306398,438.74410774410774,0.13468013468013468,0.08417508417508418,520,1.936026936026936,0,0.020202020202020204,0.016835016835016835,0.003367003367003367,0.1717171717171717,0.13468013468013468,0.006734006734006734,2015
KS0177,66449,455,0,0.36,0.36,10.989010989010989,4.531868131868132,0.4021978021978022,0.0989010989010989,16.021978021978022,6.991208791208791,32.23516483516484,8.692307692307692,286.389010989011,0.02197802197802198,0.4725274725274725,741,3.5538461538461537,0.22857142857142856,0.03076923076923077,0.03076923076923077,0,0.1824175824175824,0.1824175824175824,0,2015
KS0014,66403,409,0,0.3,0.3,19.376528117359413,3.3838630806845966,0,0.7506112469437652,23.511002444987774,3.3838630806845966,19.877750611246945,14.987775061124694,318.59902200489,0.4669926650366748,1.1418092909535453,624,4.176039119804401,0.07090464547677261,0.029339853300733496,0.029339853300733496,0,0.293398533007335,0.293398533007335,0,2015
KS0110,67053,514,0,0.63,0.64,46.8579766536965,6.301556420233463,0,3.780155642023346,56.93968871595331,12.26070038910506,56.5,12.700389105058365,253.51556420233464,0.19844357976653695,1.3073929961089494,969,8.359922178988327,0.01556420233463035,0.08949416342412451,0.07976653696498054,0.005836575875486381,1.4007782101167314,1.3249027237354085,0.03501945525291829,2015
KS0140,67451,348,0,0.4,0.4,38.99425287356322,5.402298850574713,0,0,44.39655172413793,3.5919540229885056,26.29597701149425,7.629310344827586,374.4454022988506,0,0.5747126436781609,832,2.3908045977011496,0,0.47413793103448276,0.4511494252873563,0.011494252873563218,5.502873563218391,5.318965517241379,0.06321839080459771,2015
KS0315,66872,588,0,0.6,0.6,18.707482993197278,5.1020408163265305,0,0,23.80952380952381,19.693877551020407,27.431972789115648,31.377551020408163,221.61054421768708,0,0,1248,0.935374149659864,0,0,0,0,0,0,0,2015
KS0093,66851,444,0,0.36,0.36,25.004504504504503,7.137387387387387,0,7.45045045045045,39.59234234234234,4.837837837837838,43.22522522522522,10.5990990990991,293.48423423423424,0,1.0810810810810811,751,7.804054054054054,0.07657657657657657,0.06981981981981981,0.036036036036036036,0.009009009009009009,0.7522522522522522,0.581081081081081,0.0472972972972973,2015
KS0052,66937,537,0,0.43,0.68,32.180633147113596,9.057728119180632,1.495344506517691,2.888268156424581,45.621973929236496,7.675977653631285,30.461824953445067,6.700186219739292,242.65735567970205,0,0.24208566108007448,1040,2.733705772811918,1.1508379888268156,0.05772811918063315,0.048417132216014895,0.00931098696461825,0.7635009310986964,0.5400372439478585,0.22346368715083798,2015
KS0310,66548,662,0,0.63,0.63,47.35649546827795,7.132930513595166,0,4.802114803625377,59.29154078549849,10.876132930513595,37.91540785498489,10.870090634441087,196.83836858006043,0.11329305135951662,2.811178247734139,1256,10.598187311178247,0.04833836858006042,0.0030211480362537764,0.0015105740181268882,0.0015105740181268882,0.0377643504531722,0.03172205438066465,0.006042296072507553,2015
KS0124,66945,665,0,0.55,0.55,34.11278195488722,7.673684210526316,0,0,41.786466165413536,14.034586466165413,33.645112781954886,20.466165413533833,195.95037593984964,0.33533834586466166,0.7744360902255639,1040,7.819548872180451,0.7473684210526316,0.10977443609022557,0.09473684210526316,0.013533834586466165,1.9353383458646616,1.7338345864661655,0.17593984962406015,2015
KS0305,67487,967,0,0.89,1.16,42.95036194415719,4.71664943123061,0,1.3940020682523269,49.06101344364012,7.793174767321613,42.30506721820062,10.281282316442606,134.7538779731127,0.10031023784901758,0.26680455015511895,1300,5.327817993795243,0,0.02688728024819028,0.022750775594622543,0.004136504653567736,0.26370217166494314,0.20682523267838676,0.05687693898655636,2015
KS0084,67441,825,0,0.5,0.53,22.584242424242426,3.973333333333333,0,0,26.55757575757576,4.073939393939394,20.533333333333335,21.39151515151515,157.94787878787878,0.04242424242424243,0.30424242424242426,1040,2.8424242424242423,0.03636363636363636,0.0024242424242424242,0.0024242424242424242,0,0.23393939393939395,0.2,0,2015
KS0282,67480,1061,0,0.68,0.71,31.117813383600378,6.0838831291234685,0,5.2186616399623,42.42035815268615,8.867106503298775,43.970782280867105,12.266729500471254,122.81526861451461,0,0.2544769085768143,1404,6.371347785108388,0.13100848256361922,0.00471253534401508,0.00471253534401508,0,1.1498586239396795,1.0461828463713478,0.02544769085768143,2015
KS0098,66427,711,0,1.28,1.78,73.60478199718706,6.440225035161744,0,0,80.0450070323488,9.236286919831224,84.9760900140647,20.161744022503516,183.27285513361463,0.5372714486638537,0.9915611814345991,1664,11.403656821378341,0.01828410689170183,0.13783403656821377,0.11533052039381153,0.004219409282700422,2.6568213783403656,2.151898734177215,0.08438818565400844,2015
KS0181,66053,8869,2,3,10.25,77.77832901116247,0.3892208817228549,0,22.733115345585748,100.90066523847108,6.770774608185816,77.5899199458789,4.4863005975871015,14.763107452925922,0.21028300823091667,0.3673469387755102,3068,5.214793099560266,0.18153117600631413,0.033036418987484495,0.01792761303416394,0.0020295410982072385,0.6846318637952419,0.5527116924117713,0.021873942947344682,2015
KS0033,66845,1092,0,0.5,0.5,16.437728937728938,5.707875457875458,0,0,22.145604395604394,5.3507326007326,23.09981684981685,9.340659340659341,119.32875457875458,0,0.06227106227106227,832,4.647435897435898,0.17307692307692307,0.007326007326007326,0.007326007326007326,0,0.04304029304029304,0.04304029304029304,0,2015
KS0044,67431,1379,0,0.85,0.88,33.044960116026104,5.340826686004351,0,0.6794778825235678,39.06526468455402,2.1573604060913705,27.175489485134154,7.514140681653372,94.49383611312545,0.03915881073241479,0.6018854242204495,1632,4.978245105148658,0.18129079042784627,0.01740391588107324,0.01740391588107324,0,0.21682378535170413,0.21682378535170413,0,2015
KS0024,66411,997,0,0.5,0.5,20.792377131394183,7.855566700100301,0,7.525576730190572,36.17352056168505,4.293881644934804,30.723169508525576,5.773319959879639,130.69909729187563,0.0050150451354062184,0,1144,7.855566700100301,0,0.017051153460381142,0.012036108324974924,0.004012036108324975,0.6168505516549649,0.5015045135406219,0.07021063189568706,2015
KS0309,66968,1087,0,0.88,1.08,52.17847286108556,6.426862925482981,0,2.7396504139834406,61.34498620055198,7.09475620975161,44.52161913523459,16.528058877644895,119.87764489420424,0.10579576816927323,0,1976,7.175712971481141,0.09659613615455381,0.02207911683532659,0.02207911683532659,0,0.40570377184912604,0.40570377184912604,0,2015
KS0082,66854,779,0,0.65,0.65,39.44415917843389,0.4890885750962773,0.3453145057766367,10.699614890885751,50.97817715019256,6.988446726572529,36.770218228498074,5.164313222079589,167.27471116816432,0.08729139922978177,0.5237483953786907,1144,12.015404364569962,0.2092426187419769,0.19768934531450577,0.1822849807445443,0.008985879332477536,1.5430038510911426,1.34403080872914,0.044929396662387676,2015
KS0005,66835,1481,0,1.43,1.56,45.97434166103984,0.43686698176907496,0,0.9095205941931127,47.32072923700203,15.157326130992573,45.016880486158,13.814314652261984,87.98582039162729,0.029709655638082377,0.2802160702228224,1716,4.108710330857528,0.04929101958136394,0.04388926401080351,0.03038487508440243,0.00675219446320054,0.17555705604321403,0.11141120864280891,0.04051316677920324,2015
KS0251,66866,1346,0,0.7,0.73,46.0148588410104,6.043090638930163,0,3.3432392273402676,55.40118870728083,2.8789004457652303,31.310549777117384,5.784546805349183,96.81054977711739,0.05200594353640416,0.1827637444279346,1040,3.25037147102526,0.0713224368499257,0.009658246656760773,0.002228826151560178,0,0.18202080237741455,0.09658246656760773,0.029717682020802376,2015
KS0202,66861,1861,0,1.93,1.93,41.034927458355725,4.38097796883396,0,1.1289629231595917,46.544868350349276,6.909188608275121,50.612036539494895,15.948952176249328,70.04836109618485,0.3025255239118753,0.9973132724341752,2340,22.356797420741536,0.5819451907576572,0.05373455131649651,0.03062869425040301,0.004298764105319721,2.5292853304674905,1.0870499731327243,0.07791509940891994,2015
KS0063,66846,2105,0,1.75,3.05,52.38907363420427,4.192399049881235,0.07695961995249406,6.359619952494062,63.018052256532066,5.702137767220902,55.092161520190025,9.124940617577197,61.90356294536817,0.4883610451306413,0.5724465558194775,2432,5.401900237529691,0.1819477434679335,0.03657957244655582,0.027078384798099764,0.003800475059382423,0.7482185273159145,0.6631828978622328,0.020427553444180523,2015
