district_number,mean_LOCGVT,mean_STGVT,mean_TOTINCM,mean_TOTEXPCO,mean_TOTOPEXP,mean_BKVOL,mean_EBOOK,mean_AUDIO_PH,mean_VIDEO_PH,mean_VISITS,mean_ELMATCIR,mean_TOTCIR,mean_TOTPRO,mean_KIDPRO,mean_YAPRO,mean_TOTATTEN,mean_KIDATTEN,mean_YAATTEN,mean_MASTER,mean_LIBRARIA,mean_TOTSTAFF,mean_HRS_OPEN,total_below_pov,under18_below_pov,ACT_Score_15,RLA_Score_15
268,18.090239818172815,5.181752569570258,25.59635778637686,4.80797871425928,25.124754482630316,7.944515083955683,168.507052952593,0.058377221058579405,0.1608285341983505,5.354849734736069,0.3790427848917572,7.890521418029581,0.04855785591892482,0.032163310746304255,0.006952301758209826,0.8737251671338631,0.7081527400742913,0.04838586973312742,0,0.542,0.5619999999999999,984.2,4.7,3.7,22.9,55
247,38.11321543510551,5.527639553511462,49.6025029064959,3.600249499869027,44.50076412460348,7.885139666844261,89.06953058837559,0.28223329051390433,0.833224740315908,7.198548203555928,0.054397019778810514,8.762265321326892,0.03236162174503063,0.021510526635286076,0.004807809393415971,0.44234601611607627,0.33309620480966523,0.036634339188617714,0.375,2.1125,4.4975,2112.125,20.7,24.4,20.8,34
447,31.2495055628218,8.252995700796658,45.94429652519361,4.74679612232688,42.212369160370145,7.259109841461802,146.06941024556676,0.12917886818782293,0.5525360494345586,13.320320374987642,0.15610844625209788,7.4300517569763445,0.0437559936189105,0.024152962817088418,0.0074182440339897225,0.919837320255412,0.5991275723948561,0.1531469877372411,0.2,1.26,3.336,1730.8,18.5,30.9,21.3,31
505,36.89454492153837,3.661592996086857,45.753941331513786,3.352084873152046,44.170716424223514,9.642695865800821,158.04259586768063,0.2737542003167944,1.2241472257051644,8.42079655427779,0.05162554539602669,10.914224168230279,0.02821249846076372,0.01757949295019172,0.006019006285215721,0.25846980168719486,0.17468377731123372,0.045108335642414704,0.14285714285714285,1.3,2.4114285714285715,1773.4285714285713,18.5,28.6,19.3,31
102,53.776556496087636,5.429649688686287,64.36431180783369,6.484832684565609,61.07423897871103,14.312245742639693,111.57914558644947,0.3217797387764901,1.0091725573487051,11.252164805655243,0.34839650112469384,14.07106129250192,0.0900508094848096,0.062314033081579186,0.014079118042606547,1.0970320027714409,0.7411416028531008,0.049823441401462484,1,2.1825,6.5024999999999995,2435.5,11,15.9,21.8,46
379,33.24290216864408,4.242710779060097,40.525487165525206,5.977929796523158,38.10526553534647,8.172391205003164,113.17101064199544,0.06755971508680528,0.3228473289496735,5.548407603727637,0.34097586682472053,6.224966970977125,0.027566719941066308,0.02226271383488628,0.0026223131618165873,0.5711214199674874,0.4756974763812548,0.048523530191016975,0.52875,2.34375,4.24,1983.875,11.3,19.6,21.7,42
264,23.343448240017263,4.451100334483604,30.842600971911388,2.9249086528438077,26.674205736414898,6.534050041690721,79.93070426931033,0.10399921170616705,0.2357108125479509,4.547206609508561,0.3335336972332051,5.048201791325414,0.04642279830351431,0.03203247585543813,0.008026259282795831,0.7884587099324715,0.6540181721642552,0.037835999411102265,0.48333333333333334,2.2533333333333334,2.9966666666666666,1922,10.2,13,21.9,47
445,39.58663455701253,1.506070349420279,45.69444725495241,5.044335549239821,40.683525734371045,4.609782815073605,11.56994513218682,0.10212327410338509,0.36868455676831424,7.5452137801673125,0.065083180112992,8.20214822708624,0.06469750938194442,0.01714792661176887,0.016647321304091356,0.8471684516148617,0.3767660294320309,0.3427340651308711,1.5,2.5,8.405,2598,21.3,29.9,18.9,29
315,62.881494083237186,1.9653456588044829,70.46966757900198,5.567926270784698,61.35864764179212,7.57606640369943,43.49504548259855,0.3286037691970555,0.3271587016216313,10.976790323879035,2.25611421185857,12.696103567946619,0.12220722533787712,0.08266795466945734,0.011135857461024499,1.763438520227905,1.1033983595853347,0.13260950259836674,0.5,2,4.654999999999999,2847,9.3,1,21.2,34
493,25.445719308244037,4.866204913649365,32.101659585550635,3.0648876370709703,30.499432747486225,7.921677679352339,73.50293046976635,0.1513891427137036,0.40465672241429246,4.534205118771356,0.04440643809472838,5.808121549312623,0.019500996387903403,0.011340011233570882,0.003171534919282875,0.3814939361446389,0.2617558076384583,0.05215974125603597,0.48,2.075,4.263333333333333,2153.1666666666665,15.5,24.7,19.7,34
