district_number,mean_LOCGVT,mean_STGVT,mean_TOTINCM,mean_TOTEXPCO,mean_TOTOPEXP,mean_BKVOL,mean_EBOOK,mean_AUDIO_PH,mean_VIDEO_PH,mean_VISITS,mean_ELMATCIR,mean_PHYSCIR,mean_ELINFO,mean_TOTCOLL,mean_TOTPRO,mean_KIDPRO,mean_YAPRO,mean_TOTATTEN,mean_KIDATTEN,mean_YAATTEN,mean_MASTER,mean_LIBRARIA,mean_TOTSTAFF,mean_HRS_OPEN,total_below_pov,under18_below_pov,ACT_Score,RLA_Scores,School_Year
444,31.90405766275714,6.221937835887612,41.0922002417244,3.9877372001329543,41.16491523701509,10.927126610068637,139.48108664982732,0.08370959382534524,0.3959293644153243,4.9240771285498814,0.5160800491877807,7.2852376365401,0,7.801317685727882,0.06738807118562416,0.049539799786158925,0.0015729530758255607,0.5654460459806971,0.48822483021055957,0.01698680534327059,0.16666666666666666,0.66,2.8233333333333333,1788,5.1,7.7,19.9,42,2019
326,31.872738747689343,22.852037519097948,65.9863034271456,6.49716027865532,55.4290879642503,17.588071773347128,567.0060973458308,0.4512610123684206,0.8699224382390935,9.161462443411956,2.263275321185843,6.2021104707262005,0.45207149754700837,8.917457289459051,0.1774713464755841,0.1178194664995148,0.022614108069545755,1.372814689158448,1.0989568710516238,0.0555318134347118,0,0.56,0.87,1184.2857142857142,23,46,21.3,24.5,2019
397,39.25366435378213,5.061464304575473,47.410071466969455,4.782627110070996,38.952176068111875,11.961394688464349,213.7691449727496,0.13414543260073405,0.9872952297483866,8.769723565932708,0.9550161480803473,7.303050408313115,0,8.258066556393462,0.11884201993257633,0.07174548420640381,0.019300858858929862,1.3629523504479146,0.7690642996813246,0.10577232091935278,0,0.625,1.2175,1440,13.7,15.2,22.1,42,2019
416,98.1898345729646,2.1268238336386416,103.3212515897661,8.54663274465627,99.17027565256589,6.635622893592442,70.4529959901322,0.2615932941831336,0.6094297439896533,7.943088424985273,0.7543369920767693,7.1059516890967815,1.2207191795821142,9.081007860755665,0.09373568011815811,0.05432347784334774,0.0028335679305205442,1.7480302695014989,1.1115600526804097,0.1065884725132189,1,3.92,6.123333333333333,2829.3333333333335,5.9,5,23,49,2019
421,52.3009468067649,10.171001106549623,69.67267158682247,10.699233868895774,65.94622779767262,7.14546344254147,55.26592805130525,0.44371740053426006,1.365611880738909,10.317480760883695,0.22864244381472387,12.61822747468232,0.44514623007091814,13.292016148567962,0.08972133088106972,0.06824200214206033,0.0010634526763559022,0.8669729865023679,0.6155023032002798,0.025700106345267634,0.5,1.825,2.7399999999999998,2346,4.7,5.3,21.8,39,2019
405,26.533335965495077,6.060425461401692,35.830048600659694,3.0830371558974456,35.649156010618505,12.354680700090988,168.299716894897,0.06543700406350565,0.4945316697174932,4.043073457474146,0.7697245699980909,5.273836430795596,0,6.043561000793687,0.08025893917996618,0.0610883231286857,0.0029452038905521238,0.6178572190219787,0.5687123618102767,0.010293569917943734,0,0.7225,1.3625,1875,10.3,12.6,20.9,30,2019
351,32.45225444077044,6.968729242587377,41.279847008052414,8.328217107436986,38.09960269693702,17.761452318894023,114.23632880270793,0.21975446542868782,0.6717143211648461,8.195476672356586,0.6409802048591545,6.645355644166415,0.0225708635464733,7.308906712572043,0.17560605225073958,0.11916295493859382,0.036224390090020146,2.777579342420187,2.2455692734773756,0.20819137002783542,0.25,1.438,3.834,1959.6,4.1,1.7,20.9,32,2019
386,38.06490110538306,11.00880016655124,52.491264231054565,3.556455328254541,54.10647168643059,16.898266895856693,284.48929558660524,0.04213421615118569,3.5879780988068464,9.737448499212036,0.6774759952945654,12.929932175500959,0.12778576843716008,13.735193939232683,0.2558479623079151,0.1430061703726896,0.07361804750799132,1.481308245312597,0.9411932978902866,0.3067326712517936,0,0.6849999999999999,0.7075,1126,11.8,16.4,17.7,47,2019
266,36.92005626982671,3.5815674489820983,42.62443788536315,5.799837650545046,39.50656849042141,5.752993540222521,32.82883443058073,0.1699208078712079,0.31618353403706767,6.040362242621719,0.7616514115018012,8.30518575990731,0.011166382007783185,9.078003553416895,0.034190815144300335,0.025551511623982146,0.0018832623393962144,1.245865049012678,1.1269223772006538,0.01992964365555345,0.3333333333333333,2.1233333333333335,3.3233333333333333,2465.3333333333335,5,8,21.9,49,2019
383,32.590840843434094,2.151385939634549,38.72963208605216,5.769192937056227,35.99618191185245,4.51145166730436,143.79453806903643,0.12274450743648888,0.6189576238377416,3.960327877904635,0.5938777455777505,6.440229316467486,0.32809084578540876,7.362197907830646,0.022146807127057074,0.013246164037924082,0.006251828702193636,0.33845403428576193,0.2442627965204884,0.05190733948881212,3.3333333333333335,8.226666666666667,20.419999999999998,2634.6666666666665,23.9,17.6,23.1,45,2019
